taxonID,scientificName,kingdom,phylum,class,order,family,genus,species,rank,status
412,Gentianales,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,,,ORDER,ACCEPTED
414,Asterales,Plantae,Tracheophyta,Magnoliopsida,Asterales,,,,ORDER,ACCEPTED
418,Ginkgoales,Plantae,Tracheophyta,Ginkgoopsida,Ginkgoales,,,,ORDER,ACCEPTED
420,Selaginellales,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,,,,ORDER,ACCEPTED
421,Lycopodiales,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,,,,ORDER,ACCEPTED
422,Caryophyllales,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,,,,ORDER,ACCEPTED
423,Gnetales,Plantae,Tracheophyta,Gnetopsida,Gnetales,,,,ORDER,ACCEPTED
424,Ephedrales,Plantae,Tracheophyta,Gnetopsida,Ephedrales,,,,ORDER,ACCEPTED
425,Echiniscoidea,Animalia,Tardigrada,Heterotardigrada,Echiniscoidea,,,,ORDER,ACCEPTED
426,Parachela,Animalia,Tardigrada,Eutardigrada,Parachela,,,,ORDER,ACCEPTED
427,Tricladida,Animalia,Platyhelminthes,,Tricladida,,,,ORDER,ACCEPTED
428,Prolecithophora,Animalia,Platyhelminthes,,Prolecithophora,,,,ORDER,ACCEPTED
434,Plagiorchiida,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,,,,ORDER,ACCEPTED
438,Pseudophyllidea,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,,,,ORDER,SYNONYM
439,Strongylida,Animalia,Nematoda,Chromadorea,Rhabditida,,,,ORDER,SYNONYM
440,Rhabditida,Animalia,Nematoda,Chromadorea,Rhabditida,,,,ORDER,ACCEPTED
445,Monhysterida,Animalia,Nematoda,Chromadorea,Monhysterida,,,,ORDER,ACCEPTED
446,Dorylaimida,Animalia,Nematoda,,Dorylaimida,,,,ORDER,ACCEPTED
447,Desmodorida,Animalia,Nematoda,Chromadorea,Desmodorida,,,,ORDER,ACCEPTED
451,Notaspidea,Animalia,Mollusca,Gastropoda,Pleurobranchida,,,,ORDER,SYNONYM
454,Cephalaspidea,Animalia,Mollusca,Gastropoda,Cephalaspidea,,,,ORDER,ACCEPTED
455,Architaenioglossa,Animalia,Mollusca,Gastropoda,Architaenioglossa,,,,ORDER,ACCEPTED
459,Octopoda,Animalia,Mollusca,Cephalopoda,Octopoda,,,,ORDER,ACCEPTED
460,Nautilida,Animalia,Mollusca,Cephalopoda,Nautilida,,,,ORDER,ACCEPTED
465,Neomeniamorpha,Animalia,Mollusca,Solenogastres,,,,,ORDER,SYNONYM
467,Cheilostomatida,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,,,,ORDER,ACCEPTED
468,Apororhynchida,Animalia,Acanthocephala,Archiacanthocephala,Apororhynchida,,,,ORDER,ACCEPTED
469,Oligacanthorhynchida,Animalia,Acanthocephala,Archiacanthocephala,Oligacanthorhynchida,,,,ORDER,ACCEPTED
470,Gyracanthocephala,Animalia,Acanthocephala,Eoacanthocephala,Gyracanthocephala,,,,ORDER,ACCEPTED
471,Branchiobdellida,Animalia,Annelida,Clitellata,Branchiobdellida,,,,ORDER,ACCEPTED
472,Haplotaxida,Animalia,Annelida,Clitellata,Haplotaxida,,,,ORDER,DOUBTFUL
473,Lumbriculida,Animalia,Annelida,Clitellata,Lumbriculida,,,,ORDER,DOUBTFUL
476,Tetragonidiales,Chromista,Cryptophyta,Cryptophyceae,Tetragonidiales,,,,ORDER,ACCEPTED
477,Pavlovales,Chromista,Haptophyta,Pavlovophyceae,Pavlovales,,,,ORDER,ACCEPTED
478,Schizocladiales,Chromista,Ochrophyta,Schizocladiophyceae,Schizocladiales,,,,ORDER,ACCEPTED
479,Bolidomonadales,Chromista,Ochrophyta,Bolidophyceae,Bolidomonadales,,,,ORDER,ACCEPTED
480,Chrysosphaerales,Chromista,Ochrophyta,Chrysophyceae,Chrysosphaerales,,,,ORDER,ACCEPTED
481,Dictyochales,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,,,,ORDER,ACCEPTED
482,Phaeothamniales,Chromista,Ochrophyta,Phaeophyceae,Phaeothamniales,,,,ORDER,ACCEPTED
484,Thallochrysidales,Chromista,Ochrophyta,Chrysophyceae,Thallochrysidales,,,,ORDER,ACCEPTED
485,Arachnoidiscales,Chromista,Ochrophyta,Bacillariophyceae,Arachnoidiscales,,,,ORDER,ACCEPTED
486,Asterolamprales,Chromista,Ochrophyta,Bacillariophyceae,Asterolamprales,,,,ORDER,ACCEPTED
487,Biddulphiales,Chromista,Ochrophyta,Bacillariophyceae,Biddulphiales,,,,ORDER,ACCEPTED
488,Hemiaulales,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,,,,ORDER,ACCEPTED
490,Orthoseirales,Chromista,Ochrophyta,Bacillariophyceae,Orthoseirales,,,,ORDER,ACCEPTED
491,Tetramerocerata,Animalia,Arthropoda,Pauropoda,Tetramerocerata,,,,ORDER,ACCEPTED
492,Hexamerocerata,Animalia,Arthropoda,Pauropoda,Hexamerocerata,,,,ORDER,ACCEPTED
493,Stemmiulida,Animalia,Arthropoda,Diplopoda,Stemmiulida,,,,ORDER,ACCEPTED
494,Amiiformes,Animalia,Chordata,,Amiiformes,,,,ORDER,ACCEPTED
495,Anguilliformes,Animalia,Chordata,,Anguilliformes,,,,ORDER,ACCEPTED
496,Atheriniformes,Animalia,Chordata,,Atheriniformes,,,,ORDER,ACCEPTED
497,Aulopiformes,Animalia,Chordata,,Aulopiformes,,,,ORDER,ACCEPTED
498,Beloniformes,Animalia,Chordata,,Beloniformes,,,,ORDER,ACCEPTED
499,Beryciformes,Animalia,Chordata,,Beryciformes,,,,ORDER,ACCEPTED
501,Callipodida,Animalia,Arthropoda,Diplopoda,Callipodida,,,,ORDER,ACCEPTED
503,Gyrocotylidea,Animalia,Platyhelminthes,Cestoda,Gyrocotylidea,,,,ORDER,ACCEPTED
504,Amphilinidea,Animalia,Platyhelminthes,Cestoda,Amphilinidea,,,,ORDER,ACCEPTED
505,Collothecacea,Animalia,Rotifera,Eurotatoria,Collothecacea,,,,ORDER,ACCEPTED
506,Stictocyclales,Chromista,Ochrophyta,Bacillariophyceae,Stictocyclales,,,,ORDER,ACCEPTED
507,Paraliales,Chromista,Ochrophyta,Bacillariophyceae,Paraliales,,,,ORDER,ACCEPTED
508,Thalassiosirales,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,,,,ORDER,ACCEPTED
509,Terebratulida,Animalia,Brachiopoda,Rhynchonellata,Terebratulida,,,,ORDER,ACCEPTED
510,Rhynchonellida,Animalia,Brachiopoda,Rhynchonellata,Rhynchonellida,,,,ORDER,ACCEPTED
511,Hexactinosida,Animalia,Porifera,Hexactinellida,Sceptrulophora,,,,ORDER,SYNONYM
513,Aulocalycoida,Animalia,Porifera,Hexactinellida,Lyssacinosida,Aulocalycidae,,,ORDER,SYNONYM
514,Amphidiscosida,Animalia,Porifera,Hexactinellida,Amphidiscosida,,,,ORDER,ACCEPTED
516,Neocallimastigales,Fungi,Neocallimastigomycota,Neocallimastigomycetes,Neocallimastigales,,,,ORDER,ACCEPTED
518,Monoblepharidales,Fungi,Chytridiomycota,Monoblepharidomycetes,Monoblepharidales,,,,ORDER,ACCEPTED
519,Spizellomycetales,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,,,,ORDER,ACCEPTED
520,Septobasidiales,Fungi,Basidiomycota,Pucciniomycetes,Septobasidiales,,,,ORDER,ACCEPTED
521,Platygloeales,Fungi,Basidiomycota,Pucciniomycetes,Platygloeales,,,,ORDER,ACCEPTED
522,Pachnocybales,Fungi,Basidiomycota,Pucciniomycetes,Pachnocybales,,,,ORDER,ACCEPTED
523,Heterogastridiales,Fungi,Basidiomycota,Microbotryomycetes,Heterogastridiales,,,,ORDER,ACCEPTED
524,Exobasidiales,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,,,,ORDER,ACCEPTED
525,Entorrhizales,Fungi,Basidiomycota,Entorrhizomycetes,Entorrhizales,,,,ORDER,ACCEPTED
526,Naohideales,Fungi,Basidiomycota,Cystobasidiomycetes,Naohideales,,,,ORDER,ACCEPTED
527,Erythrobasidiales,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,,,,ORDER,ACCEPTED
528,Atractiellales,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,,,,ORDER,ACCEPTED
529,Trechisporales,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,,,,ORDER,ACCEPTED
530,Thelephorales,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,,,,ORDER,ACCEPTED
531,Sebacinales,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,,ORDER,ACCEPTED
532,Phallales,Fungi,Basidiomycota,Agaricomycetes,Phallales,,,,ORDER,ACCEPTED
533,Diversisporales,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,,,,ORDER,ACCEPTED
534,Pedinellales,Chromista,Ochrophyta,Dictyochophyceae,Pedinellales,,,,ORDER,ACCEPTED
535,Rhizochromulinales,Chromista,Ochrophyta,Dictyochophyceae,Rhizochromulinales,,,,ORDER,ACCEPTED
536,Gadilida,Animalia,Mollusca,Scaphopoda,Gadilida,,,,ORDER,ACCEPTED
537,Characiformes,Animalia,Chordata,,Characiformes,,,,ORDER,ACCEPTED
538,Clupeiformes,Animalia,Chordata,,Clupeiformes,,,,ORDER,ACCEPTED
539,Golfingiiformes,Animalia,Sipuncula,Sipunculidea,Golfingiiformes,,,,ORDER,ACCEPTED
540,Pyrosomatida,Animalia,Chordata,Thaliacea,Pyrosomatida,,,,ORDER,ACCEPTED
541,Ricinulei,Animalia,Arthropoda,Arachnida,Ricinulei,,,,ORDER,ACCEPTED
542,Sarcoptiformes,Animalia,Arthropoda,Arachnida,Sarcoptiformes,,,,ORDER,ACCEPTED
543,Trombidiformes,Animalia,Arthropoda,Arachnida,Trombidiformes,,,,ORDER,ACCEPTED
544,Anostraca,Animalia,Arthropoda,Branchiopoda,Anostraca,,,,ORDER,ACCEPTED
545,Diplostraca,Animalia,Arthropoda,Branchiopoda,Diplostraca,,,,ORDER,ACCEPTED
547,Cyprinodontiformes,Animalia,Chordata,,Cyprinodontiformes,,,,ORDER,ACCEPTED
548,Esociformes,Animalia,Chordata,,Esociformes,,,,ORDER,ACCEPTED
549,Gadiformes,Animalia,Chordata,,Gadiformes,,,,ORDER,ACCEPTED
550,Gasterosteiformes,Animalia,Chordata,,Gasterosteiformes,,,,ORDER,ACCEPTED
551,Alismatales,Plantae,Tracheophyta,Liliopsida,Alismatales,,,,ORDER,ACCEPTED
552,Arecales,Plantae,Tracheophyta,Liliopsida,Arecales,,,,ORDER,ACCEPTED
553,Commelinales,Plantae,Tracheophyta,Liliopsida,Commelinales,,,,ORDER,ACCEPTED
554,Pandanales,Plantae,Tracheophyta,Liliopsida,Pandanales,,,,ORDER,ACCEPTED
555,Dictyosteliales,Protozoa,Mycetozoa,Dictyosteliomycetes,Dictyosteliales,,,,ORDER,ACCEPTED
556,Echinosteliales,Protozoa,Mycetozoa,Myxomycetes,Echinosteliales,,,,ORDER,ACCEPTED
557,Ascoseirales,Chromista,Ochrophyta,Phaeophyceae,Ascoseirales,,,,ORDER,ACCEPTED
558,Cutleriales,Chromista,Ochrophyta,Phaeophyceae,Cutleriales,,,,ORDER,ACCEPTED
559,Desmarestiales,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,,,,ORDER,ACCEPTED
560,Laminariales,Chromista,Ochrophyta,Phaeophyceae,Laminariales,,,,ORDER,ACCEPTED
561,Baerida,Animalia,Porifera,Calcarea,Baerida,,,,ORDER,ACCEPTED
562,Lithonida,Animalia,Porifera,Calcarea,Lithonida,,,,ORDER,ACCEPTED
563,Palpigradi,Animalia,Arthropoda,Arachnida,Palpigradi,,,,ORDER,ACCEPTED
564,Sulfolobales,Archaea,Thermoproteota,Thermoproteia,Sulfolobales,,,,ORDER,ACCEPTED
565,Halobacteriales,Archaea,Halobacteriota,Halobacteria,Halobacteriales,,,,ORDER,ACCEPTED
566,Methanomicrobiales,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,,,,ORDER,ACCEPTED
567,Thermoplasmatales,Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmatales,,,,ORDER,ACCEPTED
568,Coriobacteriales,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,,,,ORDER,ACCEPTED
569,Flavobacteriales,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,,,,ORDER,ACCEPTED
570,Chlamydiales,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,,,,ORDER,ACCEPTED
571,Chlorobiales,Bacteria,Bacteroidota,Chlorobia,Chlorobiales,,,,ORDER,ACCEPTED
573,Herpetosiphonales,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,,,,ORDER,SYNONYM
574,Deferribacterales,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,,,,ORDER,ACCEPTED
575,Deinococcales,Bacteria,Deinococcota,Deinococci,Deinococcales,,,,ORDER,ACCEPTED
576,Bacillales,Bacteria,Firmicutes,Bacilli,Bacillales,,,,ORDER,ACCEPTED
577,Lactobacillales,Bacteria,Firmicutes,Bacilli,Lactobacillales,,,,ORDER,ACCEPTED
578,Halanaerobiales,Bacteria,Firmicutes_F,Halanaerobiia,Halanaerobiales,,,,ORDER,ACCEPTED
580,Entomoplasmatales,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,,,,ORDER,SYNONYM
581,Mycoplasmatales,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,,,,ORDER,ACCEPTED
582,Aquificales,Bacteria,Aquificota,Aquificae,Aquificales,,,,ORDER,ACCEPTED
583,Parvularculales,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,,,,ORDER,SYNONYM
584,Embioptera,Animalia,Arthropoda,Insecta,Embioptera,,,,ORDER,ACCEPTED
585,Grylloblattodea,Animalia,Arthropoda,Insecta,Grylloblattodea,,,,ORDER,ACCEPTED
586,Stictodiscales,Chromista,Ochrophyta,Bacillariophyceae,Stictodiscales,,,,ORDER,ACCEPTED
587,Perciformes,Animalia,Chordata,,Perciformes,,,,ORDER,ACCEPTED
588,Pleuronectiformes,Animalia,Chordata,,Pleuronectiformes,,,,ORDER,ACCEPTED
589,Polymixiiformes,Animalia,Chordata,,Polymixiiformes,,,,ORDER,ACCEPTED
590,Scorpaeniformes,Animalia,Chordata,,Scorpaeniformes,,,,ORDER,ACCEPTED
591,Scytothamnales,Chromista,Ochrophyta,Phaeophyceae,Scytothamnales,,,,ORDER,ACCEPTED
592,Sphacelariales,Chromista,Ochrophyta,Phaeophyceae,Sphacelariales,,,,ORDER,ACCEPTED
593,Tilopteridales,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,,,,ORDER,ACCEPTED
597,Hibberdiales,Chromista,Ochrophyta,Chrysophyceae,Hibberdiales,,,,ORDER,ACCEPTED
600,Synurales,Chromista,Ochrophyta,Chrysophyceae,Synurales,,,,ORDER,ACCEPTED
602,Tribonematales,Chromista,Ochrophyta,Xanthophyceae,Tribonematales,,,,ORDER,ACCEPTED
616,Andreaeobryales,Plantae,Bryophyta,Andreaeobryopsida,Andreaeobryales,,,,ORDER,ACCEPTED
617,Hypnales,Plantae,Bryophyta,Bryopsida,Hypnales,,,,ORDER,ACCEPTED
620,Polytrichales,Plantae,Bryophyta,Polytrichopsida,Polytrichales,,,,ORDER,ACCEPTED
621,Pottiales,Plantae,Bryophyta,Bryopsida,Pottiales,,,,ORDER,ACCEPTED
623,Sphagnales,Plantae,Bryophyta,Sphagnopsida,Sphagnales,,,,ORDER,ACCEPTED
624,Geraniales,Plantae,Tracheophyta,Magnoliopsida,Geraniales,,,,ORDER,ACCEPTED
625,Bryopsidales,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,,,,ORDER,ACCEPTED
626,Charales,Plantae,Charophyta,Charophyceae,Charales,,,,ORDER,ACCEPTED
627,Zingiberales,Plantae,Tracheophyta,Liliopsida,Zingiberales,,,,ORDER,ACCEPTED
628,Garryales,Plantae,Tracheophyta,Magnoliopsida,Garryales,,,,ORDER,ACCEPTED
629,Oedogoniales,Plantae,Chlorophyta,Chlorophyceae,Oedogoniales,,,,ORDER,ACCEPTED
630,Phaeophilales,Plantae,Chlorophyta,Chlorophyceae,Phaeophilales,,,,ORDER,ACCEPTED
631,Tetrasporales,Plantae,Chlorophyta,Chlorophyceae,Tetrasporales,,,,ORDER,ACCEPTED
632,Volvocales,Plantae,Chlorophyta,Chlorophyceae,Volvocales,,,,ORDER,ACCEPTED
633,Coleochaetales,Plantae,Charophyta,Charophyceae,Coleochaetales,,,,ORDER,ACCEPTED
634,Klebsormidiales,Plantae,Charophyta,Klebsormidiophyceae,Klebsormidiales,,,,ORDER,ACCEPTED
635,Chaetosphaeridiales,Plantae,Charophyta,Mesostigmatophyceae,Chaetosphaeridiales,,,,ORDER,ACCEPTED
636,Nymphaeales,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,,,,ORDER,ACCEPTED
637,Decapoda,Animalia,Arthropoda,Malacostraca,Decapoda,,,,ORDER,ACCEPTED
638,Trentepohliales,Plantae,Chlorophyta,Ulvophyceae,Trentepohliales,,,,ORDER,ACCEPTED
640,Pinales,Plantae,Tracheophyta,Pinopsida,Pinales,,,,ORDER,ACCEPTED
641,Ulvales,Plantae,Chlorophyta,Ulvophyceae,Ulvales,,,,ORDER,ACCEPTED
642,Zygnematales,Plantae,Charophyta,Zygnematophyceae,Zygnematales,,,,ORDER,ACCEPTED
643,Isopoda,Animalia,Arthropoda,Malacostraca,Isopoda,,,,ORDER,ACCEPTED
644,Lophogastrida,Animalia,Arthropoda,Malacostraca,Lophogastrida,,,,ORDER,ACCEPTED
645,Thermosbaenacea,Animalia,Arthropoda,Malacostraca,Thermosbaenacea,,,,ORDER,ACCEPTED
646,Rickettsiales,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,,ORDER,ACCEPTED
647,Sphingomonadales,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,,ORDER,ACCEPTED
648,Burkholderiales,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,,,ORDER,ACCEPTED
651,Rhodocyclales,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,,,ORDER,SYNONYM
652,Bdellovibrionales,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,,,,ORDER,ACCEPTED
653,Desulfarculales,Bacteria,Desulfobacterota,Desulfarculia,Desulfarculales,,,,ORDER,ACCEPTED
654,Desulfovibrionales,Bacteria,Desulfobacterota_I,Desulfovibrionia,Desulfovibrionales,,,,ORDER,ACCEPTED
655,Desulfurellales,Bacteria,Campylobacterota,Desulfurellia,Desulfurellales,,,,ORDER,ACCEPTED
656,Syntrophobacterales,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,,,,ORDER,ACCEPTED
657,Nautiliales,Bacteria,Campylobacterota,Campylobacteria,Nautiliales,,,,ORDER,ACCEPTED
658,Apygophora,Animalia,Arthropoda,Maxillopoda,Apygophora,,,,ORDER,ACCEPTED
659,Arguloida,Animalia,Arthropoda,Maxillopoda,Arguloida,,,,ORDER,ACCEPTED
660,Erythropeltidales,Plantae,Rhodophyta,Compsopogonophyceae,Erythropeltidales,,,,ORDER,ACCEPTED
661,Acrochaetiales,Plantae,Rhodophyta,Florideophyceae,Acrochaetiales,,,,ORDER,ACCEPTED
662,Ahnfeltiales,Plantae,Rhodophyta,Florideophyceae,Ahnfeltiales,,,,ORDER,ACCEPTED
663,Batrachospermales,Plantae,Rhodophyta,Florideophyceae,Batrachospermales,,,,ORDER,ACCEPTED
664,Bonnemaisoniales,Plantae,Rhodophyta,Florideophyceae,Bonnemaisoniales,,,,ORDER,ACCEPTED
665,Ceramiales,Plantae,Rhodophyta,Florideophyceae,Ceramiales,,,,ORDER,ACCEPTED
666,Alteromonadales,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,,,ORDER,SYNONYM
667,Chromatiales,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,ORDER,ACCEPTED
668,Poecilosclerida,Animalia,Porifera,Demospongiae,Poecilosclerida,,,,ORDER,ACCEPTED
669,Verongida,Animalia,Porifera,Demospongiae,Verongiida,,,,ORDER,SYNONYM
670,Corallinales,Plantae,Rhodophyta,Florideophyceae,Corallinales,,,,ORDER,ACCEPTED
671,Goniotrichales,Plantae,Rhodophyta,Bangiophyceae,Goniotrichales,,,,ORDER,ACCEPTED
672,Hildenbrandiales,Plantae,Rhodophyta,Florideophyceae,Hildenbrandiales,,,,ORDER,ACCEPTED
673,Nemaliales,Plantae,Rhodophyta,Florideophyceae,Nemaliales,,,,ORDER,ACCEPTED
674,Pihiellales,Plantae,Rhodophyta,Florideophyceae,Pihiellales,,,,ORDER,ACCEPTED
675,Rhodogorgonales,Plantae,Rhodophyta,Florideophyceae,Rhodogorgonales,,,,ORDER,ACCEPTED
676,Rhodymeniales,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,,,,ORDER,ACCEPTED
677,Porphyridiales,Plantae,Rhodophyta,Porphyridiophyceae,Porphyridiales,,,,ORDER,ACCEPTED
678,Chlorarachniales,Chromista,Cercozoa,Chlorarachniophyceae,Chlorarachniales,,,,ORDER,ACCEPTED
679,Calanoida,Animalia,Arthropoda,Copepoda,Calanoida,,,,ORDER,ACCEPTED
687,Cyclopoida,Animalia,Arthropoda,Copepoda,Cyclopoida,,,,ORDER,ACCEPTED
688,Dendrogastrida,Animalia,Arthropoda,Maxillopoda,Dendrogastrida,,,,ORDER,ACCEPTED
690,Myrtales,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,,,ORDER,ACCEPTED
691,Rosales,Plantae,Tracheophyta,Magnoliopsida,Rosales,,,,ORDER,ACCEPTED
692,Kentrogonida,Animalia,Arthropoda,Maxillopoda,Kentrogonida,,,,ORDER,ACCEPTED
693,Misophrioida,Animalia,Arthropoda,Copepoda,Misophrioida,,,,ORDER,ACCEPTED
694,Monstrilloida,Animalia,Arthropoda,Copepoda,Monstrilloida,,,,ORDER,ACCEPTED
695,Mormonilloida,Animalia,Arthropoda,Copepoda,Mormonilloida,,,,ORDER,ACCEPTED
696,Mystacocaridida,Animalia,Arthropoda,,Mystacocaridida,,,,ORDER,ACCEPTED
697,Pedunculata,Animalia,Arthropoda,Maxillopoda,Pedunculata,,,,ORDER,ACCEPTED
701,Halocyprida,Animalia,Arthropoda,Ostracoda,Halocyprida,,,,ORDER,ACCEPTED
702,Euryalida,Animalia,Echinodermata,Ophiuroidea,Euryalida,,,,ORDER,ACCEPTED
705,Actiniaria,Animalia,Cnidaria,Anthozoa,Actiniaria,,,,ORDER,ACCEPTED
706,Methylococcales,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,,,,ORDER,ACCEPTED
707,Legionellales,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,,ORDER,ACCEPTED
708,Siluriformes,Animalia,Chordata,,Siluriformes,,,,ORDER,ACCEPTED
709,Trachymedusae,Animalia,Cnidaria,Hydrozoa,Trachymedusae,,,,ORDER,ACCEPTED
710,Pennatulacea,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,ORDER,ACCEPTED
711,Semaeostomeae,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,,,,ORDER,ACCEPTED
712,Leptothecata,Animalia,Cnidaria,Hydrozoa,Leptothecata,,,,ORDER,ACCEPTED
713,Coronatae,Animalia,Cnidaria,Scyphozoa,Coronatae,,,,ORDER,ACCEPTED
714,Scleractinia,Animalia,Cnidaria,Anthozoa,Scleractinia,,,,ORDER,ACCEPTED
716,Bucerotiformes,Animalia,Chordata,Aves,Bucerotiformes,,,,ORDER,ACCEPTED
717,Doliolida,Animalia,Chordata,Thaliacea,Doliolida,,,,ORDER,ACCEPTED
718,Magnoliales,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,,,,ORDER,ACCEPTED
719,Craniida,Animalia,Brachiopoda,Craniata,Craniida,,,,ORDER,ACCEPTED
721,Coliiformes,Animalia,Chordata,Aves,Coliiformes,,,,ORDER,ACCEPTED
722,Galbuliformes,Animalia,Chordata,Aves,Piciformes,,,,ORDER,SYNONYM
723,Galliformes,Animalia,Chordata,Aves,Galliformes,,,,ORDER,ACCEPTED
724,Piciformes,Animalia,Chordata,Aves,Piciformes,,,,ORDER,ACCEPTED
725,Struthioniformes,Animalia,Chordata,Aves,Struthioniformes,,,,ORDER,ACCEPTED
726,Tinamiformes,Animalia,Chordata,Aves,Tinamiformes,,,,ORDER,ACCEPTED
728,Upupiformes,Animalia,Chordata,Aves,Bucerotiformes,,,,ORDER,SYNONYM
729,Passeriformes,Animalia,Chordata,Aves,Passeriformes,,,,ORDER,ACCEPTED
731,Artiodactyla,Animalia,Chordata,Mammalia,Artiodactyla,,,,ORDER,ACCEPTED
732,Carnivora,Animalia,Chordata,Mammalia,Carnivora,,,,ORDER,ACCEPTED
733,Cetacea,Animalia,Chordata,Mammalia,Cetacea,,,,ORDER,ACCEPTED
734,Chiroptera,Animalia,Chordata,Mammalia,Chiroptera,,,,ORDER,ACCEPTED
735,Cingulata,Animalia,Chordata,Mammalia,Cingulata,,,,ORDER,ACCEPTED
736,Dasyuromorphia,Animalia,Chordata,Mammalia,Dasyuromorphia,,,,ORDER,ACCEPTED
737,Dermoptera,Animalia,Chordata,Mammalia,Dermoptera,,,,ORDER,ACCEPTED
738,Nidovirales,Viruses,Pisuviricota,Pisoniviricetes,Nidovirales,,,,ORDER,ACCEPTED
739,Herpesvirales,Viruses,Peploviricota,Herviviricetes,Herpesvirales,,,,ORDER,ACCEPTED
740,Anisolpidiales,Chromista,Oomycota,Peronosporea,Anisolpidiales,,,,ORDER,ACCEPTED
742,Bursovaginoidea,Animalia,Gnathostomulida,,Bursovaginoidea,,,,ORDER,ACCEPTED
743,Malasseziales,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,,,,ORDER,ACCEPTED
744,Oscillatoriales,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,,,,ORDER,SYNONYM
745,Nostocales,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,,,,ORDER,SYNONYM
746,Chroococcales,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,,,,ORDER,SYNONYM
747,Harpellales,Fungi,Mucoromycota,Kickxellomycetes,Harpellales,,,,ORDER,ACCEPTED
748,Zoopagales,Fungi,Zoopagomycota,Zoopagomycetes,Zoopagales,,,,ORDER,ACCEPTED
749,Mucorales,Fungi,Mucoromycota,Mucoromycetes,Mucorales,,,,ORDER,ACCEPTED
750,Kickxellales,Fungi,Mucoromycota,Kickxellomycetes,Kickxellales,,,,ORDER,ACCEPTED
751,Endogonales,Fungi,Mucoromycota,Endogonomycetes,Endogonales,,,,ORDER,ACCEPTED
752,Dimargaritales,Fungi,Mucoromycota,,Dimargaritales,,,,ORDER,ACCEPTED
753,Lahmiales,Fungi,Ascomycota,,Lahmiales,,,,ORDER,ACCEPTED
756,Solifugae,Animalia,Arthropoda,Arachnida,Solifugae,,,,ORDER,ACCEPTED
758,Ebriida,Protozoa,Sarcomastigophora,Phytomastigophora,Ebriida,,,,ORDER,ACCEPTED
760,Arcellinida,Protozoa,Amoebozoa,Lobosa,Arcellinida,,,,ORDER,ACCEPTED
761,Amoebida,Protozoa,Amoebozoa,Lobosa,Amoebida,,,,ORDER,ACCEPTED
765,Coelacanthiformes,Animalia,Chordata,Coelacanthi,Coelacanthiformes,,,,ORDER,ACCEPTED
